gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx1250,256,7751,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9694,auto,0.0,788.27,262.07
gfx1250,256,7754,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,440.86,3572.84
gfx1250,256,7754,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9256,auto,0.0,843.28,348.95
gfx1250,256,7754,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4240,auto,0.0,822.20,306.77
gfx1250,256,7754,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9900,auto,0.0,886.96,354.99
gfx1250,256,7754,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4244,auto,0.0,659.28,259.22
gfx1250,256,7754,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9539,auto,0.0,792.72,263.51
gfx1250,256,7757,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,440.16,3567.11
gfx1250,256,7757,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9264,auto,0.0,842.87,348.73
gfx1250,256,7757,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.5094,auto,0.0,776.00,289.49
gfx1250,256,7757,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9916,auto,0.0,885.93,354.53
gfx1250,256,7757,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4143,auto,0.0,664.27,261.15
gfx1250,256,7757,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9660,auto,0.0,789.78,262.50
gfx1250,256,7759,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,440.87,3572.91
gfx1250,256,7759,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9281,auto,0.0,841.53,348.15
gfx1250,256,7759,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4715,auto,0.0,796.20,297.00
gfx1250,256,7759,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9917,auto,0.0,886.06,354.56
gfx1250,256,7759,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4201,auto,0.0,661.73,260.13
gfx1250,256,7759,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8933,auto,0.0,809.85,269.14
gfx1250,256,7760,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,440.69,3571.43
gfx1250,256,7760,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9266,auto,0.0,843.01,348.75
gfx1250,256,7760,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4457,auto,0.0,810.51,302.33
gfx1250,256,7760,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9905,auto,0.0,887.20,355.00
gfx1250,256,7760,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4290,auto,0.0,657.68,258.53
gfx1250,256,7760,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9655,auto,0.0,790.23,262.61
gfx1250,256,7761,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,440.84,3572.66
gfx1250,256,7761,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9284,auto,0.0,841.54,348.13
gfx1250,256,7761,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4415,auto,0.0,812.94,303.22
gfx1250,256,7761,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9923,auto,0.0,885.73,354.39
gfx1250,256,7761,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4155,auto,0.0,664.04,261.01
gfx1250,256,7761,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8987,auto,0.0,808.54,268.68
gfx1250,256,7774,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,441.36,3576.74
gfx1250,256,7774,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9275,auto,0.0,843.75,348.86
gfx1250,256,7774,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4967,auto,0.0,784.29,292.36
gfx1250,256,7774,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9924,auto,0.0,887.13,354.76
gfx1250,256,7774,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4314,auto,0.0,657.76,258.40
gfx1250,256,7774,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8940,auto,0.0,811.22,269.39
gfx1250,256,7804,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0278,auto,0.0,441.25,3575.61
gfx1250,256,7804,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9284,auto,0.0,846.15,349.43
gfx1250,256,7804,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.5029,auto,0.0,784.05,291.88
gfx1250,256,7804,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9922,auto,0.0,890.71,355.75
gfx1250,256,7804,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4276,auto,0.0,662.05,259.76
gfx1250,256,7804,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9826,auto,0.0,790.16,262.01
gfx1250,256,7842,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0272,auto,0.0,454.07,3679.24
gfx1250,256,7842,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9272,auto,0.0,851.38,351.07
gfx1250,256,7842,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4189,auto,0.0,834.51,310.15
gfx1250,256,7842,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9963,auto,0.0,891.35,355.46
gfx1250,256,7842,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4350,auto,0.0,661.85,259.27
gfx1250,256,7842,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9593,auto,0.0,800.27,264.87
gfx1250,256,7865,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0272,auto,0.0,454.42,3681.87
gfx1250,256,7865,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9276,auto,0.0,853.51,351.63
gfx1250,256,7865,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1274,auto,0.0,1053.42,391.12
gfx1250,256,7865,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9982,auto,0.0,892.32,355.51
gfx1250,256,7865,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4269,auto,0.0,667.55,261.26
gfx1250,256,7865,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9770,auto,0.0,797.84,263.76
gfx1250,256,7869,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0275,auto,0.0,449.61,3642.89
gfx1250,256,7869,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9289,auto,0.0,852.71,351.24
gfx1250,256,7869,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0395,auto,0.0,1143.08,424.34
gfx1250,256,7869,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9999,auto,0.0,891.21,355.01
gfx1250,256,7869,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4437,auto,0.0,660.12,258.31
gfx1250,256,7869,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9453,auto,0.0,806.84,266.69
gfx1250,256,7882,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0275,auto,0.0,451.60,3658.92
gfx1250,256,7882,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9286,auto,0.0,854.46,351.78
gfx1250,256,7882,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4259,auto,0.0,834.66,309.67
gfx1250,256,7882,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0007,auto,0.0,891.95,355.12
gfx1250,256,7882,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4575,auto,0.0,654.95,256.15
gfx1250,256,7882,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9517,auto,0.0,806.41,266.37
gfx1250,256,7898,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0274,auto,0.0,453.34,3672.92
gfx1250,256,7898,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9283,auto,0.0,856.42,352.37
gfx1250,256,7898,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4345,auto,0.0,831.31,308.21
gfx1250,256,7898,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0006,auto,0.0,893.89,355.66
gfx1250,256,7898,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4300,auto,0.0,668.90,261.43
gfx1250,256,7898,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9919,auto,0.0,797.19,263.13
gfx1250,256,7948,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0267,auto,0.0,468.22,3793.12
gfx1250,256,7948,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9068,auto,0.0,882.25,362.30
gfx1250,256,7948,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0371,auto,0.0,1157.12,428.09
gfx1250,256,7948,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0428,auto,0.0,863.12,342.73
gfx1250,256,7948,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9783,auto,0.0,983.89,383.76
gfx1250,256,7948,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7674,auto,0.0,1358.07,447.17
gfx1250,256,7960,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0267,auto,0.0,469.46,3803.03
gfx1250,256,7960,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9069,auto,0.0,883.53,362.65
gfx1250,256,7960,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0374,auto,0.0,1158.54,428.39
gfx1250,256,7960,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0423,auto,0.0,864.85,343.25
gfx1250,256,7960,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8739,auto,0.0,1103.12,430.05
gfx1250,256,7960,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7660,auto,0.0,1361.21,447.94
gfx1250,256,7988,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0270,auto,0.0,464.73,3764.54
gfx1250,256,7988,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9076,auto,0.0,885.99,363.27
gfx1250,256,7988,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0386,auto,0.0,1161.31,428.90
gfx1250,256,7988,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0454,auto,0.0,865.32,343.06
gfx1250,256,7988,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8732,auto,0.0,1107.90,431.43
gfx1250,256,7988,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7687,auto,0.0,1363.86,448.22
gfx1250,256,8008,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0270,auto,0.0,466.26,3776.75
gfx1250,256,8008,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9077,auto,0.0,888.08,363.85
gfx1250,256,8008,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0357,auto,0.0,1167.44,430.80
gfx1250,256,8008,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0502,auto,0.0,863.53,342.08
gfx1250,256,8008,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9828,auto,0.0,986.83,383.97
gfx1250,256,8008,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7665,auto,0.0,1368.96,449.47
gfx1250,256,8019,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0271,auto,0.0,465.38,3769.58
gfx1250,256,8019,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9074,auto,0.0,889.63,364.34
gfx1250,256,8019,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0390,auto,0.0,1165.36,429.84
gfx1250,256,8019,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0450,auto,0.0,869.04,344.11
gfx1250,256,8019,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0804,auto,0.0,898.89,349.60
gfx1250,256,8019,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7648,auto,0.0,1372.22,450.30
gfx1250,256,8025,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0272,auto,0.0,464.16,3759.60
gfx1250,256,8025,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9082,auto,0.0,889.49,364.19
gfx1250,256,8025,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0381,auto,0.0,1167.21,430.41
gfx1250,256,8025,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0436,auto,0.0,870.80,344.73
gfx1250,256,8025,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8755,auto,0.0,1110.17,431.67
gfx1250,256,8025,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7697,auto,0.0,1369.39,449.24
gfx1250,256,8036,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,470.50,3810.92
gfx1250,256,8036,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9075,auto,0.0,891.34,364.80
gfx1250,256,8036,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0398,auto,0.0,1166.95,430.11
gfx1250,256,8036,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0467,auto,0.0,869.45,344.05
gfx1250,256,8036,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8793,auto,0.0,1106.84,430.19
gfx1250,256,8036,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7688,auto,0.0,1372.00,449.86
gfx1250,256,8065,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0259,auto,0.0,490.27,3970.79
gfx1250,256,8065,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9084,auto,0.0,893.71,365.37
gfx1250,256,8065,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0478,auto,0.0,1162.18,427.84
gfx1250,256,8065,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0129,auto,0.0,901.69,356.40
gfx1250,256,8065,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8495,auto,0.0,1149.85,446.39
gfx1250,256,8065,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7720,auto,0.0,1374.48,450.07
gfx1250,256,8089,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0260,auto,0.0,489.34,3963.13
gfx1250,256,8089,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9092,auto,0.0,895.56,365.79
gfx1250,256,8089,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0429,auto,0.0,1171.17,430.71
gfx1250,256,8089,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0123,auto,0.0,904.90,357.34
gfx1250,256,8089,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8496,auto,0.0,1153.12,447.23
gfx1250,256,8089,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7728,auto,0.0,1377.91,450.68
gfx1250,256,8127,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0259,auto,0.0,493.75,3998.53
gfx1250,256,8127,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9087,auto,0.0,900.33,367.22
gfx1250,256,8127,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0393,auto,0.0,1180.72,433.55
gfx1250,256,8127,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0093,auto,0.0,911.86,359.56
gfx1250,256,8127,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8500,auto,0.0,1157.96,448.44
gfx1250,256,8127,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7717,auto,0.0,1385.27,452.29
gfx1250,256,8131,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0259,auto,0.0,493.12,3993.37
gfx1250,256,8131,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9097,auto,0.0,899.72,366.92
gfx1250,256,8131,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0388,auto,0.0,1181.86,433.89
gfx1250,256,8131,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0116,auto,0.0,910.27,358.88
gfx1250,256,8131,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8488,auto,0.0,1160.16,449.22
gfx1250,256,8131,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7726,auto,0.0,1385.24,452.19
gfx1250,256,8142,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0259,auto,0.0,494.70,4006.11
gfx1250,256,8142,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9094,auto,0.0,901.26,367.40
gfx1250,256,8142,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0414,auto,0.0,1180.51,433.20
gfx1250,256,8142,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0145,auto,0.0,908.87,358.17
gfx1250,256,8142,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8511,auto,0.0,1158.64,448.44
gfx1250,256,8142,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7735,auto,0.0,1386.39,452.34
gfx1250,256,8151,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0259,auto,0.0,494.63,4005.52
gfx1250,256,8151,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9101,auto,0.0,901.53,367.39
gfx1250,256,8151,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0418,auto,0.0,1181.37,433.36
gfx1250,256,8151,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0159,auto,0.0,908.58,357.94
gfx1250,256,8151,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8505,auto,0.0,1160.69,449.08
gfx1250,256,8151,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7733,auto,0.0,1388.08,452.70
gfx1250,256,8158,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0260,auto,0.0,493.74,3998.26
gfx1250,256,8158,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9096,auto,0.0,902.82,367.82
gfx1250,256,8158,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0398,auto,0.0,1184.71,434.46
gfx1250,256,8158,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0123,auto,0.0,912.67,359.45
gfx1250,256,8158,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8495,auto,0.0,1163.10,449.89
gfx1250,256,8158,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7752,auto,0.0,1387.83,452.47
gfx1250,256,8177,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0258,auto,0.0,499.33,4043.37
gfx1250,256,8177,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9156,auto,0.0,899.02,366.01
gfx1250,256,8177,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4984,auto,0.0,823.98,301.93
gfx1250,256,8177,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0178,auto,0.0,909.86,358.09
gfx1250,256,8177,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8453,auto,0.0,1171.50,452.80
gfx1250,256,8177,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6334,auto,0.0,937.70,305.45
gfx1250,256,8183,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0259,auto,0.0,496.52,4020.54
gfx1250,256,8183,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9103,auto,0.0,904.89,368.32
gfx1250,256,8183,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0411,auto,0.0,1186.82,434.79
gfx1250,256,8183,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0150,auto,0.0,912.98,359.23
gfx1250,256,8183,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8507,auto,0.0,1164.92,450.16
gfx1250,256,8183,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7750,auto,0.0,1392.21,453.38
gfx1250,256,13362,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0646,auto,0.0,325.26,2618.37
gfx1250,256,13362,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.6067,auto,0.0,837.17,301.10
gfx1250,256,13362,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.2900,auto,0.0,881.05,281.04
gfx1250,256,13362,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.8557,auto,0.0,815.43,282.23
gfx1250,256,13362,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.8781,auto,0.0,861.67,292.16
gfx1250,256,13362,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.6378,auto,0.0,870.07,242.13
gfx1250,256,13795,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0643,auto,0.0,337.50,2716.13
gfx1250,256,13795,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7237,auto,0.0,805.63,287.87
gfx1250,256,13795,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.4508,auto,0.0,849.91,269.11
gfx1250,256,13795,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.9090,auto,0.0,818.34,281.31
gfx1250,256,13795,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.9662,auto,0.0,849.71,286.11
gfx1250,256,13795,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.8126,auto,0.0,865.64,238.86
gfx1250,256,13955,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0651,auto,0.0,336.97,2711.58
gfx1250,256,13955,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.7252,auto,0.0,814.23,290.27
gfx1250,256,13955,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.4544,auto,0.0,858.51,271.12
gfx1250,256,13955,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.9166,auto,0.0,824.57,282.77
gfx1250,256,13955,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.9852,auto,0.0,851.33,285.95
gfx1250,256,13955,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.8933,auto,0.0,861.23,236.93
gfx1250,256,14187,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0653,auto,0.0,341.92,2751.02
gfx1250,256,14187,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.6711,auto,0.0,854.57,303.64
gfx1250,256,14187,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.4532,auto,0.0,873.22,274.74
gfx1250,256,14187,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.8336,auto,0.0,876.22,299.45
gfx1250,256,14187,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.0242,auto,0.0,848.83,284.11
gfx1250,256,14187,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.9035,auto,0.0,873.73,239.35
gfx1250,256,16318,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0663,auto,0.0,387.11,3111.05
gfx1250,256,16318,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.8838,auto,0.0,871.97,301.80
gfx1250,256,16318,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.6919,auto,0.0,915.31,279.56
gfx1250,256,16318,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.1075,auto,0.0,876.85,291.59
gfx1250,256,16318,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.2221,auto,0.0,889.38,289.49
gfx1250,256,16318,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.4179,auto,0.0,909.55,240.79
gfx1250,256,32768,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.1285,auto,0.0,401.13,3211.36
gfx1250,256,32768,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,3.9256,auto,0.0,840.27,264.98
gfx1250,256,32768,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.6059,auto,0.0,882.60,242.41
gfx1250,256,32768,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.4487,auto,0.0,834.14,251.73
gfx1250,256,32768,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.7015,auto,0.0,844.10,248.79
